agent-worker  | [AuditWorker] Received event raw: {'event_id': '9cb32a6f-6e32-4118-aca1-64a03139fb1c', 'schema_version': '1', 'event_type': 'run_finis
agent-worker  | AUDIT_LOG: {"event_id": "4cc5aa2f-23e0-4c0b-a129-4b783a5b0c40", "schema_version": "1", "event_type": "tool_call_executed", "event_time": "1769359366.3847783", "run_id": "d02c0a3e-b94c-4c7b-92e7-17f52f741a7f", "session_id": "65bbce37-8a62-40a2-9a58-ab2fdc423217", "thread_id": "10f75379-fa45-4a1d-a934-bca0dbbc7395", "span_id": "019bf609-58e1-7dd3-a397-c8ad12f3b5b2", "parent_span_id": "", "component": "tool", "actor_type": "agent", "actor_id": "worker", "payload_json": "{\"output_digest\": \"{\\\"db_name\\\": \\\"cv_cp\\\", \\\"tables\\\": [{\\\"name\\\": \\\"agent_checkpoints\\\", \\\"columns\\\": [\\\"id\\\", \\\"thread_id\\\", \\\"checkpoint_ns\\\", \\\"checkpoint\\\", \\\"version\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"events\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"type\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"msg\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"graphs\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"requires\\\", \\\"file_path\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"logs\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"message\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_cities\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_customers\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"city_id\\\"], \\\"foreign_keys\\\": [\\\"city_id -> m_cities.id\\\"]}, {\\\"name\\\": \\\"m_orders\\\", \\\"columns\\\": [\\\"id\\\", \\\"customer_id\\\", \\\"created_at\\\", \\\"amount\\\", \\\"status\\\"], \\\"foreign_keys\\\": [\\\"customer_id -> m_customers.id\\\"]}, {\\\"name\\\": \\\"models\\\", \\\"columns\\\": [\\\"id\\\", \\\"task\\\", \\\"family\\\", \\\"variant\\\", \\\"path\\\", \\\"conf\\\", \\\"iou\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"pipelines\\\", \\\"columns\\\": [\\\"name\\\", \\\"graph_id\\\", \\\"default_model_id\\\", \\\"encoder_cfg\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"sessions\\\", \\\"columns\\\": [\\\"id\\\", \\\"stream_id\\\", \\\"pipeline\\\", \\\"model_id\\\", \\\"status\\\", \\\"error_msg\\\", \\\"started_at\\\", \\\"stopped_at\\\"], \\\"foreign_keys\\\": [\\\"model_id -> models.id\\\", \\\"pipeline -> pipelines.name\\\", \\\"stream_id -> sources.id\\\"]}, {\\\"name\\\": \\\"sources\\\", \\\"columns\\\": [\\\"id\\\", \\\"uri\\\", \\\"status\\\", \\\"caps\\\", \\\"fps\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"train_jobs\\\", \\\"columns\\\": [\\\"id\\\", \\\"status\\\", \\\"phase\\\", \\\"cfg\\\", \\\"mlflow_run_id\\\", \\\"registered_model\\\", \\\"registered_version\\\", \\\"metrics\\\", \\\"artifacts\\\", \\\"error\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}]}\", \"tool_name\": \"data_db_list_tables\"}", "timestamp": 1769359366.410918}
agent-worker  | [AuditWorker] Received event raw: {'event_id': 'f3948587-4178-4262-aab2-b5251d544d20', 'schema_version': '1', 'event_type': 'chain_end
agent-worker  | AUDIT_LOG: {"event_id": "f3948587-4178-4262-aab2-b5251d544d20", "schema_version": "1", "event_type": "chain_end", "event_time": "1769359366.3872488", "run_id": "d02c0a3e-b94c-4c7b-92e7-17f52f741a7f", "session_id": "65bbce37-8a62-40a2-9a58-ab2fdc423217", "thread_id": "10f75379-fa45-4a1d-a934-bca0dbbc7395", "span_id": "019bf609-58df-7502-9702-07aeea1f0c5d", "parent_span_id": "", "component": "chain", "actor_type": "agent", "actor_id": "worker", "payload_json": "{\"outputs_digest\": \"{'tables_info': '{\\\"db_name\\\": \\\"cv_cp\\\", \\\"tables\\\": [{\\\"name\\\": \\\"agent_checkpoints\\\", \\\"columns\\\": [\\\"id\\\", \\\"thread_id\\\", \\\"checkpoint_ns\\\", \\\"checkpoint\\\", \\\"version\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"events\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"type\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"msg\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"graphs\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"requires\\\", \\\"file_path\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"logs\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"message\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_cities\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_customers\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"city_id\\\"], \\\"foreign_keys\\\": [\\\"city_id -> m_cities.id\\\"]}, {\\\"name\\\": \\\"m_orders\\\", \\\"columns\\\": [\\\"id\\\", \\\"customer_id\\\", \\\"created_at\\\", \\\"amount\\\", \\\"status\\\"], \\\"foreign_keys\\\": [\\\"customer_id -> m_customers.id\\\"]}, {\\\"name\\\": \\\"models\\\", \\\"columns\\\": [\\\"id\\\", \\\"task\\\", \\\"family\\\", \\\"variant\\\", \\\"path\\\", \\\"conf\\\", \\\"iou\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"pipelines\\\", \\\"columns\\\": [\\\"name\\\", \\\"graph_id\\\", \\\"default_model_id\\\", \\\"encoder_cfg\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"sessions\\\", \\\"columns\\\": [\\\"id\\\", \\\"stream_id\\\", \\\"pipeline\\\", \\\"model_id\\\", \\\"status\\\", \\\"error_msg\\\", \\\"started_at\\\", \\\"stopped_at\\\"], \\\"foreign_keys\\\": [\\\"model_id -> models.id\\\", \\\"pipeline -> pipelines.name\\\", \\\"stream_id -> sources.id\\\"]}, {\\\"name\\\": \\\"sources\\\", \\\"columns\\\": [\\\"id\\\", \\\"uri\\\", \\\"status\\\", \\\"caps\\\", \\\"fps\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"train_jobs\\\", \\\"columns\\\": [\\\"id\\\", \\\"status\\\", \\\"phase\\\", \\\"cfg\\\", \\\"mlflow_run_id\\\", \\\"registered_model\\\", \\\"registered_version\\\", \\\"metrics\\\", \\\"artifacts\\\", \\\"error\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}]}', 'analysis_id': '65bbce37-8a62-40a2-9a58-ab2fdc423217', 'task_description': '执行SQL查询列出当前数据库中的所有表（使用SELECT table_name FROM information_schema.tables WHERE table_schema = DATABASE()）'}\", \"name\": \"list_tables\", \"langgraph_node\": \"list_tables\", \"subagent\": null}", "timestamp": 1769359366.4154599}
agent-worker  | [AuditWorker] Received event raw: {'event_id': '7eeebaac-414b-4291-860c-602587bdf53c', 'schema_version': '1', 'event_type': 'run_finis
agent-worker  | AUDIT_LOG: {"event_id": "7eeebaac-414b-4291-860c-602587bdf53c", "schema_version": "1", "event_type": "run_finished", "event_time": "1769359366.3874454", "run_id": "d02c0a3e-b94c-4c7b-92e7-17f52f741a7f", "session_id": "65bbce37-8a62-40a2-9a58-ab2fdc423217", "thread_id": "10f75379-fa45-4a1d-a934-bca0dbbc7395", "span_id": "019bf609-58df-7502-9702-07aeea1f0c5d", "parent_span_id": "", "component": "agent", "actor_type": "agent", "actor_id": "worker", "payload_json": "{\"outputs_digest\": \"{'tables_info': '{\\\"db_name\\\": \\\"cv_cp\\\", \\\"tables\\\": [{\\\"name\\\": \\\"agent_checkpoints\\\", \\\"columns\\\": [\\\"id\\\", \\\"thread_id\\\", \\\"checkpoint_ns\\\", \\\"checkpoint\\\", \\\"version\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"events\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"type\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"msg\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"graphs\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"requires\\\", \\\"file_path\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"logs\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"message\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_cities\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_customers\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"city_id\\\"], \\\"foreign_keys\\\": [\\\"city_id -> m_cities.id\\\"]}, {\\\"name\\\": \\\"m_orders\\\", \\\"columns\\\": [\\\"id\\\", \\\"customer_id\\\", \\\"created_at\\\", \\\"amount\\\", \\\"status\\\"], \\\"foreign_keys\\\": [\\\"customer_id -> m_customers.id\\\"]}, {\\\"name\\\": \\\"models\\\", \\\"columns\\\": [\\\"id\\\", \\\"task\\\", \\\"family\\\", \\\"variant\\\", \\\"path\\\", \\\"conf\\\", \\\"iou\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"pipelines\\\", \\\"columns\\\": [\\\"name\\\", \\\"graph_id\\\", \\\"default_model_id\\\", \\\"encoder_cfg\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"sessions\\\", \\\"columns\\\": [\\\"id\\\", \\\"stream_id\\\", \\\"pipeline\\\", \\\"model_id\\\", \\\"status\\\", \\\"error_msg\\\", \\\"started_at\\\", \\\"stopped_at\\\"], \\\"foreign_keys\\\": [\\\"model_id -> models.id\\\", \\\"pipeline -> pipelines.name\\\", \\\"stream_id -> sources.id\\\"]}, {\\\"name\\\": \\\"sources\\\", \\\"columns\\\": [\\\"id\\\", \\\"uri\\\", \\\"status\\\", \\\"caps\\\", \\\"fps\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"train_jobs\\\", \\\"columns\\\": [\\\"id\\\", \\\"status\\\", \\\"phase\\\", \\\"cfg\\\", \\\"mlflow_run_id\\\", \\\"registered_model\\\", \\\"registered_version\\\", \\\"metrics\\\", \\\"artifacts\\\", \\\"error\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}]}', 'analysis_id': '65bbce37-8a62-40a2-9a58-ab2fdc423217', 'task_description': '执行SQL查询列出当前数据库中的所有表（使用SELECT table_name FROM information_schema.tables WHERE table_schema = DATABASE()）'}\"}", "timestamp": 1769359366.419033}
agent-worker  | [AuditWorker] Received event raw: {'event_id': '7bd88c25-d08f-4d1c-8358-9258ebdbb687', 'schema_version': '1', 'event_type': 'chain_sta
agent-worker  | Ensure Span 019bf609-58f4-7891-b5fa-d0d9db422f9c failed: (sqlalchemy.dialects.postgresql.asyncpg.IntegrityError) <class 'asyncpg.exceptions.UniqueViolationError'>: duplicate key value violates unique constraint "agent_spans_pkey"
agent-worker  | DETAIL:  Key (span_id)=(019bf609-58f4-7891-b5fa-d0d9db422f9c) already exists.
agent-worker  | [SQL: INSERT INTO agent_spans (span_id, run_id, parent_span_id, span_type, agent_name, subagent_kind, graph_id, node_id, node_name, attempt, started_at, ended_at, status, input_blob_id, output_blob_id) VALUES ($1::UUID, $2::UUID, $3::UUID, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR, $7::VARCHAR, $8::VARCHAR, $9::VARCHAR, $10::INTEGER, $11::TIMESTAMP WITH TIME ZONE, $12::TIMESTAMP WITH TIME ZONE, $13::VARCHAR, $14::UUID, $15::UUID)]
agent-worker  | [parameters: (UUID('019bf609-58f4-7891-b5fa-d0d9db422f9c'), UUID('d02c0a3e-b94c-4c7b-92e7-17f52f741a7f'), None, 'unknown', 'unknown', None, None, None, None, 1, datetime.datetime(2026, 1, 25, 16, 42, 46, 424812), None, 'running', None, None)]
agent-worker  | (Background on this error at: https://sqlalche.me/e/20/gkpj)
agent-worker  | AUDIT_LOG: {"event_id": "7bd88c25-d08f-4d1c-8358-9258ebdbb687", "schema_version": "1", "event_type": "chain_start", "event_time": "1769359366.3888056", "run_id": "d02c0a3e-b94c-4c7b-92e7-17f52f741a7f", "session_id": "65bbce37-8a62-40a2-9a58-ab2fdc423217", "thread_id": "10f75379-fa45-4a1d-a934-bca0dbbc7395", "span_id": "019bf609-58f4-7891-b5fa-d0d9db422f9c", "parent_span_id": "019bf609-541f-7a23-9540-074b49b6a254", "component": "agent", "actor_type": "agent", "actor_id": "worker", "payload_json": "{\"inputs_digest\": \"{'messages': [{'content': '执行SQL查询列出当前数据库中的所有表（使用SELECT table_name FROM information_schema.tables WHERE table_schema = DATABASE()）', 'additional_kwargs': {}, 'response_metadata': {}, 'type': 'human', 'name': None, 'id': None}], 'task_description': '执行SQL查询列出当前数据库中的所有表（使用SELECT table_name FROM information_schema.tables WHERE table_schema = DATABASE()）', 'analysis_id': '65bbce37-8a62-40a2-9a58-ab2fdc423217', 'tables_info': '{\\\"db_name\\\": \\\"cv_cp\\\", \\\"tables\\\": [{\\\"name\\\": \\\"agent_checkpoints\\\", \\\"columns\\\": [\\\"id\\\", \\\"thread_id\\\", \\\"checkpoint_ns\\\", \\\"checkpoint\\\", \\\"version\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"events\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"type\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"msg\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"graphs\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"requires\\\", \\\"file_path\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"logs\\\", \\\"columns\\\": [\\\"id\\\", \\\"ts\\\", \\\"level\\\", \\\"pipeline\\\", \\\"node\\\", \\\"stream_id\\\", \\\"message\\\", \\\"extra\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_cities\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"m_customers\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\", \\\"city_id\\\"], \\\"foreign_keys\\\": [\\\"city_id -> m_cities.id\\\"]}, {\\\"name\\\": \\\"m_orders\\\", \\\"columns\\\": [\\\"id\\\", \\\"customer_id\\\", \\\"created_at\\\", \\\"amount\\\", \\\"status\\\"], \\\"foreign_keys\\\": [\\\"customer_id -> m_customers.id\\\"]}, {\\\"name\\\": \\\"models\\\", \\\"columns\\\": [\\\"id\\\", \\\"task\\\", \\\"family\\\", \\\"variant\\\", \\\"path\\\", \\\"conf\\\", \\\"iou\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"pipelines\\\", \\\"columns\\\": [\\\"name\\\", \\\"graph_id\\\", \\\"default_model_id\\\", \\\"encoder_cfg\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"sessions\\\", \\\"columns\\\": [\\\"id\\\", \\\"stream_id\\\", \\\"pipeline\\\", \\\"model_id\\\", \\\"status\\\", \\\"error_msg\\\", \\\"started_at\\\", \\\"stopped_at\\\"], \\\"foreign_keys\\\": [\\\"model_id -> models.id\\\", \\\"pipeline -> pipelines.name\\\", \\\"stream_id -> sources.id\\\"]}, {\\\"name\\\": \\\"sources\\\", \\\"columns\\\": [\\\"id\\\", \\\"uri\\\", \\\"status\\\", \\\"caps\\\", \\\"fps\\\", \\\"created_at\\\", \\\"updated_at\\\"], \\\"foreign_keys\\\": []}, {\\\"name\\\": \\\"train_jobs\\\", \\\"columns\\\": [\\\"id\\\", \\\"status\\\", \\\"phase\\\", \\\"cfg\\\", \\\"m\", \"name\": \"table_schema\", \"langgraph_node\": \"table_schema\", \"subagent\": null}", "timestamp": 1769359366.422455}
agent-worker  | [AuditWorker] Received event raw: {'event_id': '0b362c7c-2a0e-434a-9ea0-5f59400564bf', 'schema_version': '1', 'event_type': 'tool_call
agent-worker  | Ensure Span 019bf609-58f5-7770-a5c5-d39c8093ab58 failed: (sqlalchemy.dialects.postgresql.asyncpg.IntegrityError) <class 'asyncpg.exceptions.UniqueViolationError'>: duplicate key value violates unique constraint "agent_spans_pkey"
agent-worker  | DETAIL:  Key (span_id)=(019bf609-58f5-7770-a5c5-d39c8093ab58) already exists.
agent-worker  | [SQL: INSERT INTO agent_spans (span_id, run_id, parent_span_id, span_type, agent_name, subagent_kind, graph_id, node_id, node_name, attempt, started_at, ended_at, status, input_blob_id, output_blob_id) VALUES ($1::UUID, $2::UUID, $3::UUID, $4::VARCHAR, $5::VARCHAR, $6::VARCHAR, $7::VARCHAR, $8::VARCHAR, $9::VARCHAR, $10::INTEGER, $11::TIMESTAMP WITH TIME ZONE, $12::TIMESTAMP WITH TIME ZONE, $13::VARCHAR, $14::UUID, $15::UUID)]
agent-worker  | [parameters: (UUID('019bf609-58f5-7770-a5c5-d39c8093ab58'), UUID('d02c0a3e-b94c-4c7b-92e7-17f52f741a7f'), None, 'unknown', 'unknown', None, None, None, None, 1, datetime.datetime(2026, 1, 25, 16, 42, 46, 430641), None, 'running', None, None)]
agent-worker  | (Background on this error at: https://sqlalche.me/e/20/gkpj)
agent-worker  | AUDIT_LOG: {"event_id": "0b362c7c-2a0e-434a-9ea0-5f59400564bf", "schema_version": "1", "event_type": "tool_call_requested", "event_time": "1769359366.3894835", "run_id": "d02c0a3e-b94c-4c7b-92e7-17f52f741a7f", "session_id": "65bbce37-8a62-40a2-9a58-ab2fdc423217", "thread_id": "10f75379-fa45-4a1d-a934-bca0dbbc7395", "span_id": "019bf609-58f5-7770-a5c5-d39c8093ab58", "parent_span_id": "019bf609-58f4-7891-b5fa-d0d9db422f9c", "component": "tool", "actor_type": "agent", "actor_id": "worker", "payload_json": "{\"tool_name\": \"data_db_table_schema\", \"input_digest\": \"{'table': 'm_cities'}\"}", "timestamp": 1769359366.4281745}
agent-worker  | [AuditWorker] Received event raw: {'event_id': '142c0ed0-80ff-45ad-b3fc-1c47913c82b1', 'schema_version': '1', 'event_type': 'tool_call
agent-worker  | AUDIT_LOG: {"event_id": "142c0ed0-80ff-45ad-b3fc-1c47913c82b1", "schema_version": "1", "event_type": "tool_call_executed", "event_time": "1769359366.4040108", "run_id": "d02c0a3e-b94c-4c7b-92e7-17f52f741a7f", "session_id": "65bbce37-8a62-40a2-9a58-ab2fdc423217", "thread_id": "10f75379-fa45-4a1d-a934-bca0dbbc7395", "span_id": "019bf609-58f5-7770-a5c5-d39c8093ab58", "parent_span_id": "", "component": "tool", "actor_type": "agent", "actor_id": "worker", "payload_json": "{\"output_digest\": \"{\\\"db_name\\\": \\\"cv_cp\\\", \\\"table\\\": \\\"m_cities\\\", \\\"columns\\\": [\\\"id\\\", \\\"name\\\"], \\\"foreign_keys\\\": [], \\\"sample_rows\\\": [{\\\"id\\\": 1, \\\"name\\\": \\\"北京\\\"}, {\\\"id\\\": 2, \\\"name\\\": \\\"上海\\\"}, {\\\"id\\\": 3, \\\"name\\\": \\\"深圳\\\"}]}\", \"tool_name\": \"data_db_table_schema\"}", "timestamp": 1769359366.4339752}
agent-worker  | [AuditWorker] Received event raw: {'event_id': '6bd572e4-34e0-4863-9014-a34f269e1b63', 'schema_version': '1', 'event_type': 'tool_call
